4.2157,2.8901,4.5253,0.51304,1.7895,3.0696,0.20027,0.44389,0.15672,3.506,2.0666,4.3788,2.0454,3.389,0,0.28481,0.30903,1.2401,0.73065,0.75693,2.6481,2.2301,4.0598,1.638,0.22372,0.31281,2.4614,3.9043,3.5399,0.77882,3.2397,3.0803,3.5203,0.15994,3.4001,0.06171,2.7102,1.7193,4.1898,1.7101,0.45205,0.69903,2.205,0.072733,4.0029,2.2198,1.9174,0.42238,1.1622,0.33213,2.3684,0.3035,0.23702,1.9697,1.2748,4.1709,4.0075,2.5998,3.3359,2.6691,1.8523,3.6722,2.768,2.8243,1.9744,0.13343,1.6855,0.28901,3.3442,2.3881,1.1947,0.39883,3.0627,0.36862,3.2745,0.095157,0.95763,2.0951,2.3193
3.9333,2.6716,4.3691,0.57481,1.6513,2.9795,0.3684,0.15916,0.12898,3.2256,1.8702,4.1016,1.7767,3.1918,0.28481,0,0.21766,0.97409,0.75357,0.54793,2.596,2.1523,3.9151,1.5405,0.079911,0.56543,2.1825,3.6325,3.3485,0.99786,2.9575,2.7966,3.5238,0.4323,3.1771,0.22899,2.4412,1.6253,3.9485,1.4342,0.20312,0.42308,2.2542,0.21363,3.7198,2.1445,1.7596,0.4731,0.95109,0.32744,2.2766,0.066667,0.42947,1.8543,0.99063,3.9695,3.8314,2.4203,3.14,2.3925,1.7074,3.5599,2.6597,2.7559,1.6915,0.18756,1.7724,0.10721,3.2637,2.2276,1.149,0.3884,2.7931,0.30018,3.0724,0.37262,0.78195,1.8163,2.0385
4.0238,2.8571,4.2241,0.36412,1.4917,2.7958,0.25258,0.3062,0.21081,3.2513,2.0695,4.114,1.9136,3.0801,0.30903,0.21766,0,1.1244,0.53591,0.7537,2.397,1.9621,3.7621,1.3576,0.25535,0.47432,2.2922,3.6292,3.5469,0.84397,2.9932,2.8806,3.3116,0.39129,3.3586,0.28863,2.4326,1.441,4.1143,1.4495,0.2125,0.57377,2.0367,0.25077,3.8069,1.9533,1.9711,0.26492,1.1494,0.118,2.0928,0.2841,0.30989,1.6816,1.0836,3.8619,3.7013,2.2925,3.0271,2.5085,1.5525,3.3876,2.4845,2.5629,1.7362,0.30499,1.5565,0.31861,3.0761,2.4377,0.94399,0.17183,2.7853,0.083984,2.9655,0.40112,0.6489,1.9284,2.1423
3.0094,1.7714,4.343,1.4649,1.9023,3.2597,1.3393,0.82809,1.097,2.483,1.0789,3.3806,0.80542,3.0315,1.2401,0.97409,1.1244,0,1.5644,0.55645,3.0179,2.5337,3.9515,1.9425,1.0182,1.5387,1.2426,2.9777,2.5071,1.9638,2.1912,1.8986,4.0571,1.3979,2.2584,1.1785,1.8679,2.0236,2.9916,0.92165,0.91985,0.55416,2.9482,1.1768,2.8038,2.5341,1.1331,1.3772,0.39883,1.2385,2.6026,0.93873,1.4011,2.1513,0.33281,3.7534,3.7384,2.4014,2.9894,1.4393,1.924,3.7336,2.8993,3.1188,0.99194,1.1114,2.5639,0.95158,3.5602,1.5336,1.7576,1.2712,2.1913,1.1748,2.8952,1.3096,1.1782,0.8807,1.1141
4.2871,3.3312,3.8972,0.2213,1.1822,2.3691,0.53828,0.81643,0.71858,3.3755,2.5732,4.1943,2.3052,2.8592,0.73065,0.75357,0.53591,1.5644,0,1.2775,1.9252,1.5266,3.4166,0.97168,0.78333,0.62773,2.6216,3.678,4.0444,0.64507,3.1456,3.1439,2.793,0.68738,3.8225,0.74995,2.4951,1.0448,4.5421,1.6182,0.67763,1.0507,1.5014,0.71311,4.0645,1.5144,2.4967,0.3089,1.6589,0.43346,1.6763,0.81994,0.53031,1.3158,1.4339,3.6405,3.4207,2.0452,2.8036,2.8465,1.2548,2.9897,2.0885,2.1092,1.9495,0.79917,1.0276,0.85255,2.6349,2.9599,0.48953,0.36682,2.8397,0.45439,2.7598,0.786,0.59836,2.2719,2.4631
3.5626,2.1348,4.5891,1.1176,1.9642,3.3331,0.90361,0.46168,0.64262,3.0139,1.3231,3.9091,1.3389,3.3319,0.75693,0.54793,0.7537,0.55645,1.2775,0,3.0065,2.5387,4.1629,1.9208,0.55817,1.0694,1.7956,3.4846,2.8012,1.5285,2.727,2.455,3.9858,0.91602,2.6438,0.69679,2.3346,2.0067,3.4349,1.3283,0.60717,0.30515,2.7627,0.70746,3.3586,2.5344,1.2194,1.0173,0.40708,0.86998,2.6407,0.49003,0.96129,2.1956,0.7435,4.0872,4.0132,2.6214,3.2847,1.9862,2.0056,3.8706,2.9907,3.1432,1.4883,0.62358,2.3047,0.48035,3.6274,1.6844,1.6071,0.92434,2.6734,0.82833,3.2021,0.80744,1.1094,1.4361,1.6701
4.7206,4.6585,2.2675,2.1464,1.1317,0.55875,2.462,2.5864,2.6048,3.4567,4.0911,3.9834,3.4683,1.8092,2.6481,2.596,2.397,3.0179,1.9252,3.0065,0,0.48529,1.7678,1.0887,2.6502,2.5358,3.5314,3.437,5.4402,2.3252,3.3712,3.7398,1.08,2.612,5.0699,2.6583,2.6073,1.0037,5.5866,2.4214,2.4383,2.709,0.94555,2.6196,4.5033,0.48382,4.1349,2.2277,3.2908,2.3255,0.4652,2.6597,2.4553,0.88178,2.7267,2.4159,2.0082,1.2687,1.7606,3.7415,1.1302,1.205,0.5556,0.23075,2.7162,2.6954,1.3731,2.7032,0.74631,4.5514,1.4554,2.2558,2.8128,2.315,1.8034,2.7099,1.8994,3.3,3.3805
4.3312,4.1768,2.4473,1.7448,0.64859,0.84254,2.0531,2.1304,2.1724,3.1063,3.606,3.7056,2.9889,1.7008,2.2301,2.1523,1.9621,2.5337,1.5266,2.5387,0.48529,0,1.95,0.61863,2.2113,2.1518,3.0689,3.1538,4.9574,2.0058,2.9927,3.3136,1.5542,2.2109,4.5932,2.2342,2.2236,0.53259,5.1272,1.948,1.9847,2.2384,0.98743,2.195,4.1104,0.021656,3.6533,1.817,2.8123,1.9009,0.17567,2.2141,2.0537,0.40127,2.2414,2.4062,2.0693,0.99615,1.6461,3.2827,0.65313,1.4717,0.59172,0.60578,2.2521,2.2652,1.2173,2.2593,1.1146,4.0673,1.0397,1.8323,2.4636,1.8824,1.6579,2.2989,1.4293,2.8264,2.9156
4.4405,5.2141,0.50151,3.6223,2.2707,1.2098,3.9075,3.8467,3.9689,3.1169,4.8999,3.2351,4.0704,1.09,4.0598,3.9151,3.7621,3.9515,3.4166,4.1629,1.7678,1.95,0,2.4451,3.9867,4.0416,3.9077,2.7913,5.9858,3.9478,3.1913,3.7944,2.0696,4.0739,5.5017,4.0497,2.6181,2.3726,5.7684,3.0849,3.7207,3.8624,2.7108,4.011,4.2629,1.968,5.0591,3.6771,4.3178,3.7296,1.7784,3.9674,3.9207,2.1019,3.6189,1.0162,0.53344,1.5517,1.102,4.057,2.21,0.60971,1.3583,1.5383,3.2271,4.0637,3.1188,4.0159,1.1231,5.3841,2.9316,3.6666,2.5988,3.6927,1.2191,4.1411,3.1335,3.8317,3.8006
4.0344,3.6343,2.9259,1.1784,0.29057,1.4393,1.4722,1.513,1.5684,2.9096,3.0206,3.62,2.4649,1.9466,1.638,1.5405,1.3576,1.9425,0.97168,1.9208,1.0887,0.61863,2.4451,0,1.6023,1.5968,2.6105,3.0739,4.4062,1.5379,2.7439,2.9515,2.115,1.6359,4.0726,1.6366,1.9942,0.086039,4.6614,1.4713,1.3683,1.6214,1.1661,1.5974,3.8095,0.61374,3.05,1.2382,2.203,1.306,0.73618,1.6011,1.4806,0.3446,1.6676,2.7156,2.4626,1.1346,1.89,2.8332,0.36393,2.0343,1.13,1.2243,1.8045,1.6623,1.0828,1.647,1.7237,3.4734,0.49168,1.2394,2.293,1.2804,1.8635,1.7129,0.81179,2.3306,2.4511
3.9927,2.6915,4.4424,0.59085,1.7206,3.0416,0.34547,0.22817,0.084484,3.2987,1.8801,4.1763,1.8232,3.2696,0.22372,0.079911,0.25535,1.0182,0.78333,0.55817,2.6502,2.2113,3.9867,1.6023,0,0.52305,2.2377,3.7091,3.3575,0.97183,3.0292,2.8584,3.5664,0.37974,3.1991,0.16349,2.5187,1.6866,3.9793,1.51,0.28212,0.47533,2.2842,0.15861,3.7803,2.203,1.7548,0.48881,0.96507,0.35015,2.3384,0.079863,0.40332,1.92,1.054,4.0478,3.9071,2.496,3.2177,2.4454,1.7778,3.6262,2.7249,2.8136,1.7628,0.11057,1.7913,0.078442,3.3241,2.2244,1.1987,0.4168,2.8703,0.33913,3.1507,0.30454,0.85499,1.8714,2.0958
4.4877,3.2029,4.5194,0.42015,1.791,2.9939,0.22175,0.71877,0.44202,3.7243,2.3781,4.5836,2.3421,3.4452,0.31281,0.56543,0.47432,1.5387,0.62773,1.0694,2.5358,2.1518,4.0416,1.5968,0.52305,0,2.7442,4.0937,3.8498,0.47132,3.4673,3.3468,3.345,0.15728,3.7129,0.37267,2.8968,1.6715,4.5005,1.9226,0.67755,0.98845,1.9998,0.36544,4.2722,2.139,2.2212,0.38338,1.475,0.4088,2.3034,0.60132,0.16709,1.9397,1.5429,4.2288,4.0306,2.6387,3.3905,2.956,1.8604,3.6172,2.7162,2.7273,2.2102,0.44591,1.4556,0.59575,3.2556,2.6914,1.1172,0.44015,3.2491,0.48077,3.3386,0.28413,1.0447,2.3784,2.598
1.7671,1.3206,4.1875,2.5853,2.4376,3.5848,2.5314,2.026,2.3105,1.4844,1.323,2.3458,0.49915,2.8393,2.4614,2.1825,2.2922,1.2426,2.6216,1.7956,3.5314,3.0689,3.9077,2.6105,2.2377,2.7442,0,2.069,2.0793,3.1311,1.1895,0.68725,4.6111,2.6145,1.6031,2.401,1.3228,2.6701,2.0588,1.1392,2.0797,1.7624,3.7609,2.3938,1.5638,3.0778,1.6411,2.515,1.5093,2.3944,3.068,2.1581,2.5928,2.6711,1.2098,3.3983,3.5481,2.5103,2.8165,0.22754,2.419,3.8816,3.2234,3.5551,0.8169,2.3383,3.5067,2.178,3.8729,1.7338,2.6388,2.409,1.4951,2.3223,2.7018,2.538,2.0801,0.36632,0.16196
1.708,3.2516,2.8387,3.7647,2.7874,3.1627,3.8766,3.4836,3.7516,0.60187,3.3899,0.55217,2.51,1.8149,3.9043,3.6325,3.6292,2.9777,3.678,3.4846,3.437,3.1538,2.7913,3.0739,3.7091,4.0937,2.069,0,3.8864,4.3168,0.88174,1.5314,4.3561,4.0189,3.3256,3.8567,1.197,3.0773,3.2848,2.2002,3.4525,3.3021,4.1221,3.8321,1.5694,3.1731,3.6959,3.7437,3.3543,3.6852,3.042,3.6425,3.9268,2.8885,2.7419,1.8942,2.2776,2.1753,1.8373,2.0673,2.7206,3.087,2.9135,3.3258,1.9966,3.8194,4.1564,3.6817,3.3547,3.7983,3.4086,3.6614,0.84473,3.613,1.7438,3.9983,3.0929,2.2681,2.0784
2.6548,0.78725,6.2643,3.9096,4.3089,5.5812,3.7025,3.2426,3.4415,3.2932,1.4782,3.9552,1.9823,4.9183,3.5399,3.3485,3.5469,2.5071,4.0444,2.8012,5.4402,4.9574,5.9858,4.4062,3.3575,3.8498,2.0793,3.8864,0,4.3187,3.0567,2.3723,6.5086,3.6926,0.56726,3.4835,3.3941,4.4816,1.1961,3.0408,3.3702,2.9939,5.4546,3.5001,2.6075,4.9617,1.6508,3.8118,2.3981,3.6647,4.9936,3.2912,3.7584,4.5584,2.7426,5.4519,5.6248,4.5517,4.8959,1.9497,4.3112,5.9341,5.2142,5.5038,2.8026,3.4101,5.0622,3.2792,5.8777,1.2024,4.2641,3.7132,3.5182,3.615,4.781,3.5703,3.6812,2.1861,2.1866
4.847,3.663,4.4394,0.56726,1.7846,2.8291,0.62967,1.1361,0.88751,3.9965,2.8449,4.8281,2.7573,3.4714,0.77882,0.99786,0.84397,1.9638,0.64507,1.5285,2.3252,2.0058,3.9478,1.5379,0.97183,0.47132,3.1311,4.3168,4.3187,0,3.7565,3.7014,3.0268,0.62832,4.171,0.83574,3.1288,1.5971,4.9462,2.2129,1.0554,1.4099,1.6581,0.82144,4.6276,1.9896,2.6924,0.62013,1.9355,0.73716,2.1726,1.0454,0.56944,1.8775,1.9213,4.2477,3.999,2.6552,3.4152,3.3494,1.8601,3.4735,2.5938,2.5356,2.528,0.90932,1.0915,1.0487,3.0668,3.1627,1.051,0.72403,3.476,0.80881,3.3784,0.75505,1.2251,2.769,2.9789
1.3522,2.388,3.3599,3.19,2.4844,3.2357,3.2457,2.8011,3.0833,0.30008,2.5121,1.1936,1.6448,2.1096,3.2397,2.9575,2.9932,2.1912,3.1456,2.727,3.3712,2.9927,3.1913,2.7439,3.0292,3.4673,1.1895,0.88174,3.0567,3.7565,0,0.68507,4.3951,3.3709,2.507,3.1863,0.7691,2.7712,2.602,1.5478,2.7975,2.5861,3.8849,3.1671,1.1402,3.0085,2.8242,3.1503,2.5462,3.0674,2.9241,2.9561,3.3014,2.6512,2.0012,2.4678,2.7381,2.1337,2.1084,1.188,2.4329,3.3368,2.9198,3.3164,1.2665,3.1393,3.8008,2.99,3.4818,2.9166,2.9739,3.0565,0.60507,2.9927,1.9936,3.33,2.5473,1.4137,1.2099
1.1457,1.7205,4.0001,3.1405,2.7302,3.6903,3.1282,2.6377,2.9256,0.93028,1.9564,1.7145,1.1863,2.7044,3.0803,2.7966,2.8806,1.8986,3.1439,2.455,3.7398,3.3136,3.7944,2.9515,2.8584,3.3468,0.68725,1.5314,2.3723,3.7014,0.68507,0,4.8016,3.2275,1.822,3.0216,1.2058,2.9966,1.9745,1.5446,2.6709,2.3868,4.1175,3.0101,0.92656,3.3263,2.2927,3.0813,2.1905,2.9736,3.2771,2.7799,3.1884,2.9361,1.8062,3.1307,3.3687,2.5779,2.695,0.58435,2.6942,3.8763,3.3487,3.7215,1.2008,2.9635,3.9406,2.8049,3.9582,2.3157,3.0773,2.9785,1.2063,2.8993,2.5779,3.1624,2.5653,1.023,0.78776
5.7471,5.7296,2.4884,3.0074,2.2021,1.1933,3.3226,3.542,3.5082,4.4519,5.1355,4.8859,4.543,2.5885,3.5203,3.5238,3.3116,4.0571,2.793,3.9858,1.08,1.5542,2.0696,2.115,3.5664,3.345,4.6111,4.3561,6.5086,3.0268,4.3951,4.8016,0,3.4513,6.1471,3.5427,3.643,2.0351,6.6652,3.5001,3.3916,3.7001,1.3705,3.5061,5.5342,1.5485,5.1552,3.1014,4.3019,3.2219,1.5432,3.59,3.3018,1.9553,3.7797,2.9889,2.5055,2.2619,2.5527,4.8203,2.2063,1.4819,1.4761,1.082,3.7961,3.5916,1.9394,3.6289,1.0386,5.5859,2.3821,3.1527,3.8153,3.2276,2.629,3.5655,2.902,4.3788,4.4605
4.3653,3.0479,4.546,0.46676,1.8098,3.0532,0.16842,0.59037,0.30407,3.6332,2.2214,4.5005,2.2029,3.4398,0.15994,0.4323,0.39129,1.3979,0.68738,0.91602,2.612,2.2109,4.0739,1.6359,0.37974,0.15728,2.6145,4.0189,3.6926,0.62832,3.3709,3.2275,3.4513,0,3.5583,0.22141,2.8227,1.7142,4.3495,1.833,0.57348,0.85309,2.1182,0.22149,4.1514,2.1993,2.0641,0.39776,1.3204,0.36381,2.3564,0.45945,0.15728,1.9746,1.4214,4.2232,4.0424,2.641,3.3859,2.8237,1.8762,3.6672,2.7635,2.7964,2.1082,0.29313,1.5839,0.44822,3.3214,2.5345,1.1712,0.41609,3.1754,0.42378,3.3291,0.13011,1.0155,2.2483,2.4708
2.1067,0.51368,5.7601,3.7128,3.9466,5.1687,3.5427,3.0528,3.2835,2.7355,1.3674,3.388,1.6083,4.4236,3.4001,3.1771,3.3586,2.2584,3.8225,2.6438,5.0699,4.5932,5.5017,4.0726,3.1991,3.7129,1.6031,3.3256,0.56726,4.171,2.507,1.822,6.1471,3.5583,0,3.3404,2.8912,4.1432,0.87988,2.6493,3.1655,2.7878,5.1668,3.3511,2.0481,4.5994,1.6402,3.6201,2.238,3.476,4.6139,3.1263,3.602,4.192,2.4423,4.9276,5.1214,4.1095,4.4044,1.445,3.9408,5.4842,4.8039,5.1155,2.3771,3.267,4.8166,3.1224,5.461,1.2826,3.9852,3.5165,2.9905,3.4185,4.2883,3.4443,3.398,1.7724,1.7295
4.1562,2.8307,4.5125,0.537,1.7791,3.0718,0.23702,0.38719,0.10518,3.4539,2.0091,4.3286,1.9839,3.3652,0.06171,0.22899,0.28863,1.1785,0.74995,0.69679,2.6583,2.2342,4.0497,1.6366,0.16349,0.37267,2.401,3.8567,3.4835,0.83574,3.1863,3.0216,3.5427,0.22141,3.3404,0,2.6637,1.719,4.1288,1.6603,0.40744,0.63864,2.2354,0.039276,3.9437,2.2245,1.8644,0.4413,1.1026,0.33357,2.3696,0.24295,0.28266,1.965,1.2167,4.1462,3.9895,2.5802,3.3125,2.6082,1.8405,3.6697,2.7658,2.8311,1.9204,0.073644,1.7222,0.22731,3.3487,2.3351,1.2032,0.40282,3.0159,0.35793,3.2494,0.14366,0.93554,2.0347,2.2593
